ODBA,resting,bursting,Tidal_Phase,Diel_Phase,Season,ID,Size
0.0915,18.3,3.3,1,2,1,7,104
0.0667,0,10,1,2,1,7,104
0.0688,0,0,1,2,1,7,104
0.1125,21.7,6.7,2,2,1,7,104
0.0579,0,0,2,2,1,7,104
0.1079,21.7,0,3,2,1,7,104
0.0463,6.7,6.7,3,2,1,7,104
0.0742,93.3,0,3,2,1,7,104
0.0887,0,3.3,3,2,1,7,104
0.0734,0,3.3,3,2,1,7,104
0.0619,0,10,2,3,1,7,104
0.0755,6.7,0,2,3,1,7,104
0.0837,0,0,1,4,1,7,104
0.08,20,8.3,1,4,1,7,104
0.0647,3.3,0,1,4,1,7,104
0.1346,11.7,0,1,4,1,7,104
0.0816,0,23.3,2,4,1,7,104
0.0599,31.7,5,2,4,1,7,104
0.0989,40,0,3,4,1,7,104
0.0571,1.7,5,3,4,1,7,104
0.0864,15,0,3,1,1,7,104
0.0936,0,18.3,3,1,1,7,104
0.0639,11.7,10,3,2,1,7,104
0.1674,20,0,2,2,1,7,104
0.1311,10,11.7,2,2,1,7,104
0.0778,0,46.7,1,2,1,7,104
0.0678,0,0,1,2,1,7,104
0.0738,0,0,1,2,1,7,104
0.0574,0,0,1,2,1,7,104
0.0572,15,0,2,2,1,7,104
0.0582,3.3,0,2,2,1,7,104
0.0697,0,0,3,2,1,7,104
0.0888,0,0,3,2,1,7,104
0.1002,20,16.7,3,2,1,7,104
0.0811,0,0,3,3,1,7,104
0.1066,0,3.3,3,3,1,7,104
0.1,1.7,6.7,2,4,1,7,104
0.0826,0,0,2,4,1,7,104
0.0787,1.7,5,1,4,1,7,104
0.0881,0,0,1,4,1,7,104
0.0706,0,1.7,1,4,1,7,104
0.0987,31.7,0,1,4,1,7,104
0.1125,33.3,0,2,4,1,7,104
0.0567,0,13.3,2,4,1,7,104
0.0739,40,0,3,1,1,7,104
0.1284,0,0,3,1,1,7,104
0.0831,0,51.7,3,2,1,7,104
0.0678,5,1.7,3,2,1,7,104
0.0723,0,0,2,2,1,8,105
0.0891,0,0,1,2,1,8,105
0.1329,0,0,1,2,1,8,105
0.1191,0,13.3,1,2,1,8,105
0.0973,0,0,1,2,1,8,105
0.1678,0,55,1,2,1,8,105
0.0687,0,0,2,3,1,8,105
0.0744,0,0,2,3,1,8,105
0.0677,0,0,3,4,1,8,105
0.0614,1.7,0,3,4,1,8,105
0.061,3.3,0,3,4,1,8,105
0.0281,100,0,3,4,1,8,105
0.081,0,0,2,4,1,8,105
0.0679,0,0,2,4,1,8,105
0.0938,0,0,1,4,1,8,105
0.1015,0,0,1,4,1,8,105
0.1007,0,3.3,1,4,1,8,105
0.0982,0,0,1,4,1,8,105
0.2017,0,85,1,1,1,8,105
0.0658,1.7,0,2,1,1,8,105
0.1217,0,16.7,2,2,1,8,105
0.0729,0,0,3,2,1,8,105
0.0657,1.7,0,3,2,1,8,105
0.0672,21.7,0,3,2,1,8,105
0.0578,16.7,0,3,2,1,8,105
0.09,0,0,2,2,1,8,105
0.0765,5,0,2,2,1,8,105
0.1275,0,0,1,2,1,8,105
0.0972,0,0,1,2,1,8,105
0.1217,0,1.7,1,2,1,8,105
0.1119,0,5,1,3,1,8,105
0.1095,0,60,1,3,1,8,105
0.0599,18.3,0,2,4,1,8,105
0.0572,0,0,2,4,1,8,105
0.0609,30,0,3,4,1,8,105
0.0275,100,0,3,4,1,8,105
0.0467,46.7,0,3,4,1,8,105
0.0624,0,0,3,4,1,8,105
0.0596,0,0,2,4,1,8,105
0.0684,0,0,2,4,1,8,105
0.0665,0,0,1,4,1,8,105
0.0978,0,0,1,4,1,8,105
0.0997,0,0,1,1,1,8,105
0.0927,0,0,1,1,1,8,105
0.0889,21.7,0,1,2,1,8,105
0.077,10,0,2,2,1,8,105
0.0725,0,0,2,2,1,8,105
0.0582,3.3,0,3,2,1,8,105
0.064,5,0,3,2,1,8,105
0.0758,0,0,3,2,1,8,105
0.0972,0,0,3,2,1,8,105
0.0633,10,0,2,2,1,8,105
0.1177,0,20,2,2,1,8,105
0.0723,10,0,1,2,1,8,105
0.0738,15,0,1,3,1,8,105
0.0618,11.7,0,1,3,1,8,105
0.0666,6.7,0,1,4,1,8,105
0.0319,100,0,1,4,1,8,105
0.0692,0,0,2,4,1,8,105
0.0534,31.7,0,2,4,1,8,105
0.0542,18.3,0,3,4,1,8,105
0.0729,11.7,0,3,4,1,8,105
0.068,6.7,0,3,4,1,8,105
0.0966,0,1.7,3,4,1,8,105
0.1011,3.3,5,2,4,1,8,105
0.1268,0,5,2,4,1,8,105
0.1204,0,3.3,1,1,1,8,105
0.0954,0,0,1,1,1,8,105
0.1169,0,0,1,2,1,8,105
0.077,16.7,0,1,2,1,8,105
0.0816,0,0,1,2,1,8,105
0.0571,13.3,0,2,2,1,8,105
0.0619,15,0,1,2,1,8,105
0.0672,13.3,1.7,1,2,1,8,105
0.0669,16.7,0,1,2,1,8,105
0.0632,6.7,0,1,2,1,8,105
0.1037,8.3,0,2,2,1,8,105
0.1005,0,20,2,2,1,8,105
0.1008,0,0,3,3,1,8,105
0.1711,0,95,3,3,1,8,105
0.1481,0,15,3,4,1,8,105
0.0667,0,0,3,4,1,8,105
0.0542,20,0,2,4,1,8,105
0.1287,0,0,2,4,1,8,105
0.0641,0,0,3,2,1,9,110
0.0809,26.7,0,3,2,1,9,110
0.0922,21.7,23.3,3,2,1,9,110
0.088,5,6.7,3,2,1,9,110
0.0933,0,3.3,2,2,1,9,110
0.0708,0,1.7,2,2,1,9,110
0.0923,0,0,1,2,1,9,110
0.0664,0,31.7,1,2,1,9,110
0.123,0,0,1,2,1,9,110
0.0859,11.7,18.3,1,2,1,9,110
0.0881,8.3,0,2,3,1,9,110
0.1017,0,3.3,2,3,1,9,110
0.1051,0,16.7,3,4,1,9,110
0.0567,5,8.3,3,4,1,9,110
0.0285,58.3,11.7,3,4,1,9,110
0.0835,100,0,3,4,1,9,110
0.0795,0,0,3,4,1,9,110
0.0834,8.3,3.3,2,4,1,9,110
0.0692,0,8.3,2,4,1,9,110
0.0747,5,0,1,4,1,9,110
0.0859,1.7,0,1,1,1,9,110
0.0774,0,0,1,1,1,9,110
0.1207,3.3,13.3,1,2,1,9,110
0.0762,0,3.3,2,2,1,9,110
0.078,0,3.3,2,2,1,9,110
0.0566,5,0,3,2,1,9,110
0.0291,56.7,0,3,2,1,9,110
0.1275,100,0,3,2,1,9,110
0.0744,0,20,3,2,1,9,110
0.0722,0,0,3,2,1,9,110
0.0878,1.7,0,2,2,1,9,110
0.1107,5,3.3,2,2,1,9,110
0.1338,51.7,6.7,1,2,1,9,110
0.0279,63.3,5,1,2,1,9,110
0.1371,100,0,1,3,1,9,110
0.0598,0,16.7,1,3,1,9,110
0.0649,33.3,1.7,2,4,1,9,110
0.092,30,0,2,4,1,9,110
0.0369,43.3,10,3,4,1,9,110
0.0247,88.3,0,3,4,1,9,110
0.0824,100,0,3,4,1,9,110
0.0568,5,8.3,3,4,1,9,110
0.1126,35,0,3,4,1,9,110
0.0688,0,43.3,2,4,1,9,110
0.0708,3.3,0,2,1,1,9,110
0.0724,11.7,3.3,1,1,1,9,110
0.0661,0,0,1,2,1,9,110
0.0926,3.3,0,1,2,1,9,110
0.1345,16.7,8.3,1,2,1,9,110
0.119,0,0,2,2,1,9,110
0.1055,0,0,2,2,1,9,110
0.0301,0,18.3,3,2,1,9,110
0.1106,100,0,3,2,1,9,110
0.0674,0,3.3,3,2,1,9,110
0.0929,10,3.3,3,2,1,9,110
0.087,0,0,3,2,1,9,110
0.1063,0,5,2,2,1,9,110
0.0987,41.7,15,2,2,1,9,110
0.0309,3.3,28.3,1,3,1,9,110
0.1236,100,0,1,3,1,9,110
0.1058,0,45,1,4,1,9,110
0.0827,0,3.3,1,4,1,9,110
0.031,0,5,2,4,1,9,110
0.0831,100,0,2,4,1,9,110
0.0791,0,5,3,4,1,9,110
0.1464,0,8.3,3,4,1,9,110
0.0986,1.7,21.7,3,4,1,9,110
0.0841,0,5,3,4,1,9,110
0.0984,0,1.7,3,1,1,9,110
0.0726,1.7,20,2,1,1,9,110
0.0672,3.3,3.3,2,2,1,9,110
0.0727,3.3,0,1,2,1,9,110
0.0915,18.3,3.3,1,2,1,9,110
0.0667,0,10,1,2,1,9,110
0.0688,0,0,1,2,1,9,110
0.1125,21.7,6.7,2,2,1,9,110
0.0579,0,0,2,2,1,9,110
0.1079,21.7,0,3,2,1,9,110
0.0463,6.7,6.7,3,2,1,9,110
0.0742,93.3,0,3,2,1,9,110
0.0887,0,3.3,3,2,1,9,110
0.0734,0,3.3,3,2,1,9,110
0.0619,0,10,2,3,1,9,110
0.0755,6.7,0,2,3,1,9,110
0.0837,0,0,1,4,1,9,110
0.08,20,8.3,1,4,1,9,110
0.0647,3.3,0,1,4,1,9,110
0.1346,11.7,0,1,4,1,9,110
0.0816,0,23.3,2,4,1,9,110
0.0599,31.7,5,2,4,1,9,110
0.0989,40,0,3,4,1,9,110
0.0571,1.7,5,3,4,1,9,110
0.0864,15,0,3,1,1,9,110
0.0936,0,18.3,3,1,1,9,110
0.0639,11.7,10,3,2,1,9,110
0.1674,20,0,2,2,1,9,110
0.1311,10,11.7,2,2,1,9,110
0.0778,0,46.7,1,2,1,9,110
0.0678,0,0,1,2,1,9,110
0.0738,0,0,1,2,1,9,110
0.0574,0,0,1,2,1,9,110
0.0572,15,0,2,2,1,9,110
0.0582,3.3,0,2,2,1,9,110
0.0697,0,0,3,2,1,9,110
0.0888,0,0,3,2,1,9,110
0.1002,20,16.7,3,2,1,9,110
0.0811,0,0,3,3,1,9,110
0.1066,0,3.3,3,3,1,9,110
0.1,1.7,6.7,2,4,1,9,110
0.0826,0,0,2,4,1,9,110
0.0787,1.7,5,1,4,1,9,110
0.0881,0,0,1,4,1,9,110
0.0706,0,1.7,1,4,1,9,110
0.0987,31.7,0,1,4,1,9,110
0.1125,33.3,0,2,4,1,9,110
0.0567,0,13.3,2,4,1,9,110
0.0739,40,0,3,1,1,9,110
0.1284,0,0,3,1,1,9,110
0.0831,0,51.7,3,2,1,9,110
0.0678,5,1.7,3,2,1,9,110
0.0672432,0,0,2,2,2,10,117
0.0739695,0,0,2,2,1,10,117
0.118026,0,11.7,1,2,1,10,117
0.129973,0,98.3,1,2,1,10,117
0.121852,0,90,1,2,1,10,117
0.106408,0,95,1,2,1,10,117
0.0812322,3.3,0,2,3,1,10,117
0.0651232,0,0,2,3,1,10,117
0.0957397,1.7,13.3,3,4,1,10,117
0.077735,90,0,3,4,1,10,117
0.0568454,98.3,0,3,4,1,10,117
0.0536562,75,0,3,4,1,10,117
0.0651456,0,0,3,4,1,10,117
0.075782,0,0,2,4,1,10,117
0.0940207,0,3.3,2,4,1,10,117
0.100012,0,0,1,4,1,10,117
0.0745372,18.3,0,1,4,1,10,117
0.0851172,10,0,1,4,1,10,117
0.157492,0,88.3,1,1,1,10,117
0.0869333,0,0,2,1,1,10,117
0.0701167,88.3,0,2,2,1,10,117
0.0554642,90,0,3,2,1,10,117
0.0289044,0,0,3,2,1,10,117
0.0621547,100,0,3,2,1,10,117
0.0596652,0,0,3,2,1,10,117
0.0600968,3.3,0,3,2,1,10,117
0.0784702,5,0,2,2,1,10,117
0.0894905,0,0,2,2,1,10,117
0.0873653,5,0,1,2,1,10,117
0.0840995,10,3.3,1,2,1,10,117
0.108893,0,0,1,3,1,10,117
0.0698137,0,1.7,1,3,1,10,117
0.071993,0,0,2,4,1,10,117
0.0620055,13.3,0,2,4,1,10,117
0.066647,0,0,3,4,1,10,117
0.0521372,93.3,0,3,4,1,10,117
0.053306,3.3,0,3,4,1,10,117
0.072772,0,0,3,4,1,10,117
0.0838595,0,0,3,4,1,10,117
0.0694838,1.7,0,2,4,1,10,117
0.0658023,0,0,2,4,1,10,117
0.0887173,0,0,1,4,1,10,117
0.109346,0,0,1,1,1,10,117
0.0658065,0,0,1,1,1,10,117
0.0809607,1.7,0,1,2,1,10,117
0.140107,3.3,16.7,2,2,1,10,117
0.0575065,23.3,0,2,2,1,10,117
0.108332,36.7,0,3,2,1,10,117
0.0820367,0,0,3,2,1,10,117
0.0649132,0,0,3,2,1,10,117
0.0706248,0,0,3,2,1,10,117
0.115512,1.7,51.7,3,2,1,10,117
0.0904573,1.7,10,2,2,1,10,117
0.059367,0,0,2,2,1,10,117
0.0746675,21.7,0,1,3,1,10,117
0.0764498,16.7,0,1,3,1,10,117
0.0858727,25,0,1,4,1,10,117
0.0305884,0,0,1,4,1,10,117
0.0534222,30,0,2,4,1,10,117
0.0578098,81.7,0,2,4,1,10,117
0.0798978,0,0,3,4,1,10,117
0.1019,0,23.3,3,2,2,11,119
0.0469,0,0,2,2,2,11,119
0.089,0,83.3,1,2,2,11,119
0.0725,0,1.7,1,2,2,11,119
0.0732,0,0,1,2,2,11,119
0.0879,0,0,1,2,2,11,119
0.0839,0,0,2,3,2,11,119
0.0904,0,1.7,2,3,2,11,119
0.0896,0,6.7,3,4,2,11,119
0.0644,5,0,3,4,2,11,119
0.0653,0,0,3,4,2,11,119
0.0613,6.7,0,3,4,2,11,119
0.0507,6.7,0,2,4,2,11,119
0.0772,0,0,2,4,2,11,119
0.055,0,0,2,4,2,11,119
0.0988,0,0,1,4,2,11,119
0.0777,0,6.7,1,4,2,11,119
0.0964,0,6.7,1,4,2,11,119
0.0702,0,0,1,1,2,11,119
0.0614,31.7,0,2,1,2,11,119
0.0659,0,0,2,2,2,11,119
0.1242,0,5,3,2,2,11,119
0.0623,0,0,3,2,2,11,119
0.1507,0,10,3,2,2,11,119
0.1184,0,63.3,3,2,2,11,119
0.0735,0,0,2,2,2,11,119
0.077,0,0,2,2,2,11,119
0.0831,0,0,2,2,2,11,119
0.0989,0,1.7,1,2,2,11,119
0.1195,0,26.7,1,2,2,11,119
0.1159,0,43.3,1,3,2,11,119
0.0776,0,53.3,1,3,2,11,119
0.0963,0,18.3,2,4,2,11,119
0.07,0,0,2,4,2,11,119
0.0518,0,0,3,4,2,11,119
0.0623,0,0,3,4,2,11,119
0.0216,25,0,3,4,2,11,119
0.0289,100,0,3,4,2,11,119
0.0669,1.7,0,2,4,2,11,119
0.1104,0,21.7,2,4,2,11,119
0.0608,3.3,0,2,4,2,11,119
0.0975,0,15,1,4,2,11,119
0.0696,8.3,0,1,1,2,11,119
0.0725,0,0,1,1,2,11,119
0.0618,0,0,1,2,2,11,119
0.1165,0,28.3,2,2,2,11,119
0.0673,3.3,0,2,2,2,11,119
0.0705,0,0,3,2,2,11,119
0.0487,0,0,3,2,2,11,119
0.0992,1.7,1.7,3,2,2,11,119
0.0767,0,0,3,2,2,11,119
0.1065,0,0,2,2,2,11,119
0.0874,0,5,2,2,2,11,119
0.0889,3.3,5,2,2,2,11,119
0.1123,0,3.3,1,3,2,11,119
0.0983,0,33.3,1,3,2,11,119
0.1148,0,6.7,1,4,2,11,119
0.0734,0,0,1,4,2,11,119
0.0682,0,0,2,4,2,11,119
0.0604,0,0,2,4,2,11,119
0.057,15,0,3,4,2,11,119
0.0705,6.7,0,3,4,2,11,119
0.0007,100,0,3,4,2,11,119
0.0907,0,0,3,4,2,11,119
0.0849,0,1.7,2,4,2,11,119
0.0585,0,0,2,4,2,11,119
0.0686,0,0,2,1,2,11,119
0.1335,0,15,1,1,2,11,119
0.0707,0,1.7,1,2,2,11,119
0.0731,0,10,1,2,2,11,119
0.0847,0,0,1,2,2,11,119
0.0685,0,0,2,2,2,11,119
0.0888,0,0,2,2,2,11,119
0.0595,0,0,3,2,2,11,119
0.0682,1.7,0,3,2,2,11,119
0.1407,0,3.3,3,2,2,11,119
0.0857,0,26.7,3,2,2,11,119
0.1069,0,0,2,2,2,11,119
0.0757,0,0,2,3,2,11,119
0.0739,0,0,2,3,2,11,119
0.0669,0,3.3,1,4,2,11,119
0.0855,0,0,1,4,2,11,119
0.0672,0,0,1,4,2,11,119
0.0992,0,0,1,4,2,11,119
0.0464,8.3,0,2,4,2,11,119
0.0441,0,0,2,4,2,11,119
0.0536,3.3,0,3,4,2,11,119
0.0823,6.7,0,3,4,2,11,119
0.0538,8.3,0,3,4,2,11,119
0.0521,11.7,0,3,4,2,11,119
0.0546,10,0,2,1,2,11,119
0.056,8.3,0,2,1,2,11,119
0.0707,10,0,2,2,2,11,119
0.0652,3.3,0,1,2,2,11,119
0.0889,0,0,1,2,2,11,119
0.0729,5,0,1,2,2,11,119
0.0606,5,0,1,2,2,11,119
0.0612,0,0,2,2,2,11,119
0.1874,0,60,2,2,2,11,119
0.0719,3.3,0,3,2,2,11,119
0.1155,0,1.7,3,2,2,11,119
0.0821,0,0,3,2,2,11,119
0.0822,0,0,3,3,2,11,119
0.0954,1.7,0,2,3,2,11,119
0.0908,0,5,2,4,2,11,119
0.0638,20,1.7,2,4,2,11,119
0.0925,0,0,1,4,2,11,119
0.0727,0,0,1,4,2,11,119
0.0663,0,0,1,4,2,11,119
0.0684,0,1.7,1,4,2,11,119
0.0828,0,0,2,4,2,11,119
0.0848,0,13.3,2,4,2,11,119
0.0636,11.7,0,3,4,2,11,119
0.0577,0,0,3,4,2,11,119
0.0766,0,5,3,1,2,11,119
0.0642,0,1.7,3,1,2,11,119
0.0988,0,1.7,2,2,2,11,119
0.0719,0,0,2,2,2,11,119
0.0868,0,6.7,2,2,2,11,119
0.0685,0,34,1,2,2,11,119
0.0761,5,0,3,2,1,12,120
0.0673,3.3,0,3,2,1,12,120
0.091,0,0,3,2,1,12,120
0.0913,0,1.7,3,2,1,12,120
0.0891,0,1.7,2,2,1,12,120
0.0694,0,0,2,2,1,12,120
0.0648,6.7,0,1,2,1,12,120
0.0847,18.3,0,1,2,1,12,120
0.1414,0,38.3,1,2,1,12,120
0.1112,0,3.3,1,2,1,12,120
0.0667,1.7,0,2,3,1,12,120
0.051,40,0,2,3,1,12,120
0.0787,0,0,3,4,1,12,120
0.0852,0,0,3,4,1,12,120
0.067,8.3,0,3,4,1,12,120
0.0606,0,0,3,4,1,12,120
0.0979,0,13.3,3,4,1,12,120
0.0543,0,0,2,4,1,12,120
0.0776,3.3,0,2,4,1,12,120
0.056,0,0,1,4,1,12,120
0.0712,5,0,1,1,1,12,120
0.0858,0,0,1,1,1,12,120
0.063,28.3,0,1,2,1,12,120
0.0677,0,0,2,2,1,12,120
0.0674,0,0,2,2,1,12,120
0.0674,8.3,0,3,2,1,12,120
0.0752,0,0,3,2,1,12,120
0.0483,21.7,0,3,2,1,12,120
0.0616,6.7,0,3,2,1,12,120
0.0611,3.3,0,3,2,1,12,120
0.0689,1.7,3.3,2,2,1,12,120
0.0796,11.7,0,2,2,1,12,120
0.0942,5,0,1,2,1,12,120
0.0881,23.3,0,1,2,1,12,120
0.0675,0,0,1,3,1,12,120
0.0991,6.7,0,1,3,1,12,120
0.1032,0,0,2,4,1,12,120
0.1917,0,90,2,4,1,12,120
0.0778,0,0,3,4,1,12,120
0.0668,0,0,3,4,1,12,120
0.0987,0,0,3,4,1,12,120
0.0653,1.7,0,3,4,1,12,120
0.075,0,0,3,4,1,12,120
0.0625,0,0,2,4,1,12,120
0.0637,3.3,0,2,1,1,12,120
0.0603,0,0,1,1,1,12,120
0.029,100,0,1,2,1,12,120
0.0714,8.3,0,1,2,1,12,120
0.0899,0,0,1,2,1,12,120
0.0734,0,0,2,2,1,12,120
0.0554,0,0,2,2,1,12,120
0.0499,8.3,0,3,2,1,12,120
0.0542,1.7,0,3,2,1,12,120
0.0866,0,0,3,2,1,12,120
0.0995,0,0,3,2,1,12,120
0.0839,1.7,1.7,3,2,1,12,120
0.0471,68.3,0,2,2,1,12,120
0.0697,0,0,2,2,1,12,120
0.0606,0,0,1,3,1,12,120
0.0921,0,0,1,3,1,12,120
0.0684,0,0,1,4,1,12,120
0.0834,5,0,1,4,1,12,120
0.0546,31.7,0,2,4,1,12,120
0.0947,0,0,2,4,1,12,120
0.0276,100,0,3,4,1,12,120
0.0269,100,0,3,4,1,12,120
0.0756,0,0,3,4,1,12,120
0.0709,0,0,3,4,1,12,120
0.0369,100,0,3,1,1,12,120
0.0703,0,0,2,1,1,12,120
0.1018,0,0,2,2,1,12,120
0.0828,0,0,1,2,1,12,120
0.0803,0,0,1,2,1,12,120
0.0832,0,0,1,2,1,12,120
0.0629,65,0,1,2,1,12,120
0.0266,100,0,2,2,1,12,120
0.03,100,0,2,2,1,12,120
0.0314,100,0,3,2,1,12,120
0.0322,100,0,3,2,1,12,120
0.0278,100,0,3,2,1,12,120
0.0709,1.7,0,3,2,1,12,120
0.0283,100,0,3,2,1,12,120
0.0779,0,0,2,3,1,12,120
0.0522,23.3,0,2,3,1,12,120
0.0801,0,0,1,4,1,12,120
0.075,0,0,1,4,1,12,120
0.0577,8.3,0,1,4,1,12,120
0.0282,100,0,1,4,1,12,120
0.0286,100,0,2,4,1,12,120
0.0717,0,0,2,4,1,12,120
0.0511,10,0,3,4,1,12,120
0.0599,0,0,3,4,1,12,120
0.1268,0,0,3,1,1,12,120
0.0732,0,0,3,1,1,12,120
0.0444,95,0,3,2,1,12,120
0.0926,0,0,2,2,1,12,120
0.05,26.7,0,2,2,1,12,120
0.0324,100,0,1,2,1,12,120
0.0538,26.7,0,1,2,1,12,120
0.0649,5,0,1,2,1,12,120
0.0286,100,0,1,2,1,12,120
0.0712,0,0,2,2,1,12,120
0.0614,0,0,2,2,1,12,120
0.0698,0,0,3,2,1,12,120
0.0753,3.3,0,3,2,1,12,120
0.0344,100,0,3,2,1,12,120
0.0868,0,0,3,3,1,12,120
0.1088,0,5,3,3,1,12,120
0.0735,1.7,1.7,2,4,1,12,120
0.0811,0,0,2,4,1,12,120
0.0962,0,0,1,4,1,12,120
0.0895,0,0,1,4,1,12,120
0.0258,100,0,1,4,1,12,120
0.0852,0,0,1,4,1,12,120
0.071,0,0,2,4,1,12,120
0.0726,0,0,2,4,1,12,120
0.0636,0,0,3,1,1,12,120
0.0299,100,0,3,1,1,12,120
0.0277,100,0,3,2,1,12,120
0.0248,100,0,3,2,1,12,120
0.0947,0,0,3,2,1,13,122
0.1032,1.7,5,3,2,1,13,122
0.0725,0,0,3,2,1,13,122
0.133,0,76.7,3,2,1,13,122
0.118,0,48.3,2,2,1,13,122
0.1011,0,95,2,2,1,13,122
0.0761,0,0,1,3,1,13,122
0.0449,0,0,1,3,1,13,122
0.0302,0,0,1,4,1,13,122
0.0585,0,11.7,1,4,1,13,122
0.044,0,0,1,4,1,13,122
0.0615,5,0,2,4,1,13,122
0.0571,1.7,0,2,4,1,13,122
0.0839,0,0,3,4,1,13,122
0.1503,11.7,50,3,4,1,13,122
0.0785,0,3.3,3,4,1,13,122
0.0478,0,0,3,4,1,13,122
0.0814,13.3,0,2,4,1,13,122
0.0529,0,0,2,1,1,13,122
0.0584,0,0,1,1,1,13,122
0.0472,0,0,1,2,1,13,122
0.0516,0,0,1,2,1,13,122
0.0593,0,0,1,2,1,13,122
0.0617,0,0,1,2,1,13,122
0.0817,0,0,2,2,1,13,122
0.0437,0,0,2,2,1,13,122
0.0591,0,0,3,2,1,13,122
0.1189,0,98.3,3,2,1,13,122
0.0596,0,0,3,2,1,13,122
0.0619,16.7,0,3,2,1,13,122
0.0549,0,0,2,3,1,13,122
0.0525,5,0,2,3,1,13,122
0.0679,8.3,0,1,4,1,13,122
0.0665,0,0,1,4,1,13,122
0.1016,0,0,1,4,1,13,122
0.0614,0,0,1,4,1,13,122
0.0391,0,0,1,4,1,13,122
0.0692,0,0,2,4,1,13,122
0.0382,0,0,2,4,1,13,122
0.0403,0,0,3,4,1,13,122
0.0578,0,0,3,4,1,13,122
0.0605,11.7,0,3,4,1,13,122
0.0554,0,0,3,1,1,13,122
0.0518,0,0,2,1,1,13,122
0.0651,0,0,2,2,1,13,122
0.0763,0,0,1,2,1,13,122
0.0551,0,0,1,2,1,13,122
0.0867,0,16.7,1,2,1,13,122
0.0701,0,0,1,2,1,13,122
0.0507,0,0,1,2,1,13,122
0.0692,6.7,0,2,2,1,13,122
0.0687,0,0,2,2,1,13,122
0.0246,0,0,3,2,1,13,122
0.2244,0,25,3,2,1,13,122
0.0583,0,0,3,3,1,13,122
0.0799,0,0,3,3,1,13,122
0.0644,0,0,2,4,1,13,122
0.0777,0,0,2,4,1,13,122
0.0642,0,0,1,4,1,13,122
0.068,0,0,1,4,1,13,122
0.076,0,0,1,4,1,13,122
0.065,0,0,1,4,1,13,122
0.0569,0,0,1,4,1,13,122
0.0502,0,0,2,4,1,13,122
0.0785,10,1.7,2,4,1,13,122
0.0676,0,0,3,4,1,13,122
0.0583,0,0,3,1,1,13,122
0.057,0,0,3,1,1,13,122
0.0494,0,0,3,2,1,13,122
0.0554,0,0,2,2,1,13,122
0.0486,0,0,2,2,1,13,122
0.0644,3.3,0,1,2,1,13,122
0.0671,0,0,1,2,1,13,122
0.0785,0,0,1,2,1,13,122
0.0996,0,26.7,1,2,1,13,122
0.0602,0,0,1,2,1,13,122
0.0493,0,0,2,2,1,13,122
0.0979,1.7,10,2,2,1,13,122
0.0705,10,3.3,3,3,1,13,122
0.0585,0,0,3,3,1,13,122
0.0805,0,0,3,4,1,13,122
0.077,0,0,3,4,1,13,122
0.0639,1.7,0,2,4,1,13,122
0.0632,0,0,2,4,1,13,122
0.0745,0,0,1,4,1,13,122
0.087,11.7,0,1,4,1,13,122
0.0655,0,0,1,4,1,13,122
0.0849,8.3,5,1,4,1,13,122
0.0668,0,5,1,4,1,13,122
0.041,0,0,2,4,1,13,122
0.0741,33.3,0,2,1,1,13,122
0.0482,0,0,3,1,1,13,122
0.0548,0,0,3,2,1,13,122
0.0621,0,0,3,2,1,13,122
0.0693,0,0,3,2,1,13,122
0.0758,11.7,1.7,2,2,1,13,122
0.0462,0,0,2,2,1,13,122
0.0571,0,0,1,2,1,13,122
0.0803,11.7,1.7,1,2,1,13,122
0.0577,0,0,1,2,1,13,122
0.0601,5,0,1,2,1,13,122
0.0634,0,0,1,2,1,13,122
0.0368,10,0,2,3,1,13,122
0.0582,0,0,2,3,1,13,122
0.048,0,0,3,4,1,13,122
0.0653,0,0,3,4,1,13,122
0.0946,0,0,3,4,1,13,122
0.0562,0,0,3,4,1,13,122
0.0822,0,6.7,2,4,1,13,122
0.0663,0,0,2,4,1,13,122
0.0473,0,0,1,4,1,13,122
0.0608,0,0,1,4,1,13,122
0.0706,3.3,0,1,4,1,13,122
0.0567,0,0,1,4,1,13,122
0.0518,0,0,1,1,1,13,122
0.0562,0,0,2,1,1,13,122
0.079,6.7,3.3,2,2,1,13,122
0.061,0,0,3,2,1,13,122
0.0634,0,0,3,2,1,13,122
0.0745,0,0,3,2,1,13,122
0.0436,0,0,2,2,1,14,129
0.0478,0,0,1,2,1,14,129
0.0601,0,0,1,2,1,14,129
0.0744,0,0,1,2,1,14,129
0.0444,0,0,1,2,1,14,129
0.0262,0,0,2,2,1,14,129
0.0404,0,0,2,3,1,14,129
0.045,0,0,2,3,1,14,129
0.0343,0,0,3,4,1,14,129
0.0348,0,0,3,4,1,14,129
0.0466,0,0,3,4,1,14,129
0.0398,0,0,3,4,1,14,129
0.0345,0,0,2,4,1,14,129
0.0588,0,1.7,2,4,1,14,129
0.0364,0,0,1,4,1,14,129
0.0443,0,0,1,4,1,14,129
0.0581,0,0,1,4,1,14,129
0.093,0,1.7,1,4,1,14,129
0.0404,0,0,2,1,1,14,129
0.0556,0,0,2,1,1,14,129
0.0647,0,0,2,2,1,14,129
0.0433,0,0,3,2,1,14,129
0.0662,0,0,3,2,1,14,129
0.0368,0,0,3,2,1,14,129
0.052,0,0,3,2,1,14,129
0.0608,0,0,2,2,1,14,129
0.0865,0,50,2,2,1,14,129
0.0609,0,1.7,1,2,1,14,129
0.0612,0,0,1,2,1,14,129
0.0751,0,0,1,2,1,14,129
