ODBA ,resting,bursting,Tidal_Phase,Diel_Phase,Season,ID,Size
0.097194,0,0,1,4,1,3,84
0.0970863,0,0,1,4,1,3,84
0.100029,0,0,1,4,1,3,84
0.103566,0,0,1,4,1,3,84
0.106137,0,0,1,4,1,3,84
0.137908,0,0.03,1,4,1,3,84
0.096615,0,0,1,4,1,3,84
0.104782,0,0.02,1,4,1,3,84
0.0929745,0,0,1,4,1,3,84
0.117737,0,0.03,1,4,1,3,84
0.0873,0,0,1,4,1,3,84
0.0912685,1.67,0,1,4,1,3,84
0.139689,0,0.1,1,4,1,3,84
0.0869628,0,0,1,4,1,3,84
0.0835954,0,0,1,4,1,3,84
0.096896,0,0,1,4,1,3,84
0.101199,0,0,1,4,1,3,84
0.126556,0,0.1,1,4,1,3,84
0.127754,0,0.08,1,4,1,3,84
0.118506,0,0,1,4,1,3,84
0.115972,0,0,1,4,1,3,84
0.150476,0,0.05,1,4,1,3,84
0.123911,0,0,1,4,1,3,84
0.115326,0,0,1,4,1,3,84
0.110351,0,0,1,4,1,3,84
0.107083,0,0,1,4,1,3,84
0.142227,0,0.02,1,4,1,3,84
0.0771215,0,0,2,4,1,3,84
0.097512,0,0,2,4,1,3,84
0.109169,0,0,2,4,1,3,84
0.104857,0,0,2,4,1,3,84
0.0986977,0,0,2,4,1,3,84
0.151527,0,0.17,2,4,1,3,84
0.113328,0,0,2,4,1,3,84
0.139909,0,0.02,2,4,1,3,84
0.10977,0,0,2,4,1,3,84
0.119343,0,0,2,4,1,3,84
0.130147,0,0.02,2,4,1,3,84
0.0871058,0,0,2,4,1,3,84
0.140578,0,0.13,2,4,1,3,84
0.118215,0,0,2,4,1,3,84
0.117932,0,0,2,4,1,3,84
0.125093,0,0,2,4,1,3,84
0.112518,0,0,2,4,1,3,84
0.114948,0,0,2,4,1,3,84
0.111333,0,0,2,4,1,3,84
0.096572,1.67,0,2,4,1,3,84
0.0934605,0,0,2,4,1,3,84
0.125408,0,0,2,4,1,3,84
0.0881363,0,0,2,4,1,3,84
0.0742607,0,0,2,4,1,3,84
0.0762252,0,0,2,4,1,3,84
0.093971,0,0,2,4,1,3,84
0.0832578,0,0,3,4,1,3,84
0.0955043,0,0.03,3,1,1,3,84
0.074204,0,0,3,1,1,3,84
0.0846592,0,0,3,1,1,3,84
0.083881,0,0,3,1,1,3,84
0.0872002,1.67,0,3,1,1,3,84
0.0755462,0,0,3,1,1,3,84
0.075712,1.67,0,3,1,1,3,84
0.0843073,0,0,3,1,1,3,84
0.0920368,0,0,3,1,1,3,84
0.0771857,0,0,3,1,1,3,84
0.0862172,0,0,3,1,1,3,84
0.0990502,0,0.03,3,1,1,3,84
0.0776582,0,0,3,1,1,3,84
0.0849598,0,0,3,1,1,3,84
0.120468,0,0.1,3,1,1,3,84
0.0869088,0,0,3,1,1,3,84
0.0878482,0,0,3,1,1,3,84
0.0827242,0,0,3,1,1,3,84
0.0786265,0,0,3,1,1,3,84
0.0879995,0,0,3,1,1,3,84
0.0785457,0,0,3,1,1,3,84
0.0836835,0,0,3,1,1,3,84
0.0738013,0,0,3,1,1,3,84
0.081929,3.33,0,3,1,1,3,84
0.0770347,0,0,3,2,1,3,84
0.0829818,0,0,3,2,1,3,84
0.0919845,0,0.02,3,2,1,3,84
0.084336,1.67,0,3,2,1,3,84
0.110304,3.33,0,3,2,1,3,84
0.116957,0,0,3,2,1,3,84
0.0830097,0,0,3,2,1,3,84
0.0814768,0,0,3,2,1,3,84
0.088669,3.33,0,3,2,1,3,84
0.0752037,6.67,0,3,2,1,3,84
0.0784322,0,0,3,2,1,3,84
0.079442,0,0,3,2,1,3,84
0.0799455,0,0,3,2,1,3,84
0.0880687,0,0.03,3,2,1,3,84
0.0785435,0,0,3,2,1,3,84
0.0802462,0,0,3,2,1,3,84
0.0791918,0,0,3,2,1,3,84
0.0797265,0,0,3,2,1,3,84
0.0759413,0,0,3,2,1,3,84
0.0775108,0,0,3,2,1,3,84
0.0812805,0,0,3,2,1,3,84
0.0874963,0,0,3,2,1,3,84
0.0876073,0,0,3,2,1,3,84
0.0792487,0,0,3,2,1,3,84
0.0779758,0,0,3,2,1,3,84
0.108126,0,0,3,2,1,3,84
0.0862097,0,0,3,2,1,3,84
0.0849745,0,0,2,2,1,3,84
0.072676,0,0,2,2,1,3,84
0.0693135,0,0,2,2,1,3,84
0.0892293,0,0,2,2,1,3,84
0.0816268,0,0,2,2,1,3,84
0.0866183,1.67,0,2,2,1,3,84
0.0889788,0,0,2,2,1,3,84
0.081322,0,0,2,2,1,3,84
0.0816327,0,0,2,2,1,3,84
0.0908092,0,0,2,2,1,3,84
0.0898068,0,0,2,2,1,3,84
0.079961,0,0,2,2,1,3,84
0.0819665,0,0,2,2,1,3,84
0.0895515,0,0,2,2,1,3,84
0.0832748,0,0,2,2,1,3,84
0.0808377,0,0,2,2,1,3,84
0.0938363,0,0,2,2,1,3,84
0.19194,0,0.47,2,2,1,3,84
0.0859257,0,0,2,2,1,3,84
0.0792555,0,0,2,2,1,3,84
0.0779915,0,0,2,2,1,3,84
0.141463,1.67,0.2,2,2,1,3,84
0.0827205,0,0,2,2,1,3,84
0.0849768,0,0,2,2,1,3,84
0.0817507,0,0,2,2,1,3,84
0.0786873,0,0,2,2,1,3,84
0.0787167,0,0,1,2,1,3,84
0.0963432,0,0,1,2,1,3,84
0.0945208,0,0,1,2,1,3,84
0.143944,0,0,1,2,1,3,84
0.148293,0,0.13,1,2,1,3,84
0.141191,0,0,1,2,1,3,84
0.115922,1.67,0,1,2,1,3,84
0.0977418,0,0,1,2,1,3,84
0.105965,1.67,0.07,1,2,1,3,84
0.0797407,0,0,1,2,1,3,84
0.117995,0,0,1,2,1,3,84
0.106252,0,0,1,2,1,3,84
0.113133,1.67,0,1,2,1,3,84
0.110668,0,0,1,2,1,3,84
0.0829758,0,0,1,2,1,3,84
0.110747,0,0,1,2,1,3,84
0.0764303,1.67,0,1,2,1,3,84
0.0962137,0,0,1,2,1,3,84
0.110585,0,0.07,1,2,1,3,84
0.104167,0,0,1,2,1,3,84
0.0728022,0,0,1,2,1,3,84
0.0731695,5,0,1,2,1,3,84
0.117643,0,0,1,2,1,3,84
0.107462,6.67,0.02,1,2,1,3,84
0.111563,1.67,0.03,1,2,1,3,84
0.100637,0,0,1,2,1,3,84
0.0817537,5,0,1,2,1,3,84
0.108801,11.67,0.07,1,2,1,3,84
0.079051,1.67,0,1,2,1,3,84
0.0811243,8.33,0,1,2,1,3,84
0.0943995,3.33,0,1,2,1,3,84
0.0975445,0,0,1,2,1,3,84
0.11767,10,0.03,1,2,1,3,84
0.0984562,0,0,1,2,1,3,84
0.129775,0,0.12,1,2,1,3,84
0.0767175,8.33,0,1,2,1,3,84
0.0891377,0,0,1,2,1,3,84
0.189209,0,0.07,1,2,1,3,84
0.0913943,0,0,1,2,1,3,84
0.106973,0,0,1,2,1,3,84
0.0786035,8.33,0,1,2,1,3,84
0.0988417,5,0,1,2,1,3,84
0.0844803,8.33,0,1,2,1,3,84
0.145175,0,0.1,1,2,1,3,84
0.110256,0,0,1,2,1,3,84
0.101598,0,0,1,2,1,3,84
0.0893823,0,0,1,2,1,3,84
0.157446,0,0.05,1,2,1,3,84
0.271408,0,0.38,1,2,1,3,84
0.124969,0,0.07,1,2,1,3,84
0.335539,0,0.78,1,2,1,3,84
0.168529,0,0.17,1,2,1,3,84
0.125066,0,0,2,2,1,3,84
0.124161,0,0.02,2,2,1,3,84
0.184371,0,0.2,2,2,1,3,84
0.145228,0,0,2,2,1,3,84
0.11949,0,0,2,2,1,3,84
0.246629,0,0.98,2,2,1,3,84
0.137374,0,0.03,2,2,1,3,84
0.180954,0,0.93,2,2,1,3,84
0.110257,0,0,2,2,1,3,84
0.127003,0,0.05,2,2,1,3,84
0.147433,0,0.12,2,2,1,3,84
0.102319,0,0,2,2,1,3,84
0.0894328,0,0,2,2,1,3,84
0.0917282,0,0,2,2,1,3,84
0.0906743,3.33,0,2,2,1,3,84
0.10702,0,0.07,2,2,1,3,84
0.131208,0,0,2,2,1,3,84
0.073663,1.67,0,2,2,1,3,84
0.0687642,6.67,0,2,2,1,3,84
0.108715,5,0.07,2,2,1,3,84
0.066768,1.67,0,2,2,1,3,84
0.0949185,6.67,0.05,2,2,1,3,84
0.0858075,3.33,0,2,2,1,3,84
0.0697982,0,0,2,2,1,3,84
0.0872122,0,0,2,2,1,3,84
0.0757322,0,0,2,2,1,3,84
0.0874732,0,0,3,2,1,3,84
0.085652,1.67,0,3,2,1,3,84
0.0650933,13.33,0,3,2,1,3,84
0.0751588,0,0,3,2,1,3,84
0.0699148,3.33,0,3,2,1,3,84
0.0755915,6.67,0,3,2,1,3,84
0.0822653,1.67,0,3,2,1,3,84
0.0725823,5,0,3,2,1,3,84
0.0738168,3.33,0,3,2,1,3,84
0.0708835,10,0,3,2,1,3,84
0.0770408,3.33,0,3,2,1,3,84
0.0831965,0,0,3,2,1,3,84
0.079045,8.33,0,3,2,1,3,84
0.0844743,3.33,0,3,2,1,3,84
0.0741198,0,0,3,2,1,3,84
0.0730442,0,0,3,2,1,3,84
0.0745472,11.67,0,3,2,1,3,84
0.078214,0,0,3,2,1,3,84
0.0760487,0,0,3,2,1,3,84
0.0679208,0,0,3,2,1,3,84
0.0775273,0,0,3,2,1,3,84
0.0800672,0,0,3,2,1,3,84
0.0771267,0,0,3,2,1,3,84
0.068854,0,0,3,2,1,3,84
0.093038,0,0.05,3,2,1,3,84
0.083477,0,0,3,2,1,3,84
0.0755585,0,0,3,2,1,3,84
0.0751825,0,0,3,2,1,3,84
0.0742748,0,0,3,3,1,3,84
0.0718355,0,0,3,3,1,3,84
0.0704615,0,0,3,3,1,3,84
0.0789,0,0,3,3,1,3,84
0.0735833,0,0,3,3,1,3,84
0.0904693,0,0,3,3,1,3,84
0.0966195,5,0,3,3,1,3,84
0.0775595,13.33,0,3,3,1,3,84
0.068111,1.67,0,3,3,1,3,84
0.0732308,6.67,0,3,3,1,3,84
0.105721,0,0.1,3,3,1,3,84
0.072461,0,0,3,3,1,3,84
0.073159,5,0,3,3,1,3,84
0.0911178,1.67,0,3,3,1,3,84
0.0778182,0,0,3,3,1,3,84
0.0730105,0,0,3,3,1,3,84
0.0328455,98.33,0,3,3,1,3,84
0.0376323,100,0,3,3,1,3,84
0.082501,0,0,3,3,1,3,84
0.0666568,0,0,3,3,1,3,84
0.0750162,0,0,3,3,1,3,84
0.0792398,0,0,3,3,1,3,84
0.0733717,0,0,3,3,1,3,84
0.0723552,0,0,3,3,1,3,84
0.06989,0,0,2,4,1,3,84
0.0706793,0,0,2,4,1,3,84
0.0720208,0,0,2,4,1,3,84
0.08524,6.67,0,2,4,1,3,84
0.132228,0,0,2,4,1,3,84
0.0983352,0,0.13,2,4,1,3,84
0.0785823,0,0,2,4,1,3,84
0.108494,0,0.03,2,4,1,3,84
0.0969883,0,0,2,4,1,3,84
0.137068,0,0.02,2,4,1,3,84
0.0889013,0,0,2,4,1,3,84
0.088065,0,0,2,4,1,3,84
0.109023,0,0,2,4,1,3,84
0.0965832,0,0,2,4,1,3,84
0.0899412,0,0,2,4,1,3,84
0.43202,0,0.98,2,4,1,3,84
0.0866483,0,0,2,4,1,3,84
0.0909915,0,0,2,4,1,3,84
0.164936,0,0.42,2,4,1,3,84
0.0992642,0,0,2,4,1,3,84
0.0963127,0,0,2,4,1,3,84
0.106649,0,0,2,4,1,3,84
0.0884577,0,0,2,4,1,3,84
0.0950463,0,0,2,4,1,3,84
0.0868405,0,0,2,4,1,3,84
0.107,0,0,2,4,1,3,84
0.0867842,0,0,1,4,1,3,84
0.0830033,0,0,1,4,1,3,84
0.0829068,0,0,1,4,1,3,84
0.0756585,1.67,0,1,4,1,3,84
0.0836535,1.67,0,1,4,1,3,84
0.137365,0,0.18,1,4,1,3,84
0.0879337,0,0,1,4,1,3,84
0.0914525,5,0,1,4,1,3,84
0.0913048,3.33,0,1,4,1,3,84
0.0805218,3.33,0,1,4,1,3,84
0.0999925,0,0,1,4,1,3,84
0.0919642,1.67,0,1,4,1,3,84
0.0909287,1.67,0,1,4,1,3,84
0.0983698,0,0,1,4,1,3,84
0.115085,1.67,0.02,1,4,1,3,84
0.156817,0,0,1,4,1,3,84
0.107409,0,0,1,4,1,3,84
0.114434,0,0.03,1,4,1,3,84
0.11729,0,0,1,4,1,3,84
0.0979347,0,0,1,4,1,3,84
0.0968467,0,0,1,4,1,3,84
0.0884268,0,0.05,1,4,1,3,84
0.0925225,0,0,1,4,1,3,84
0.0876814,0,0,1,4,1,3,84
0.0967682,0,0,1,4,1,3,84
0.0948702,0,0,1,4,1,3,84
0.108823,0,0,1,4,1,3,84
0.0831822,0,0,1,4,1,3,84
0.0827993,0,0,1,4,1,3,84
0.116435,0,0.1,1,4,1,3,84
0.0897943,0,0,1,4,1,3,84
0.0754378,0,0,1,4,1,3,84
0.083086,0,0,1,4,1,3,84
0.0886173,0,0,1,4,1,3,84
0.139696,0,0.08,1,4,1,3,84
0.0873942,0,0,1,4,1,3,84
0.084911,0,0.03,1,4,1,3,84
0.100791,0,0,1,4,1,3,84
0.0893157,0,0,1,4,1,3,84
0.0805618,0,0,1,4,1,3,84
0.0818612,0,0,1,4,1,3,84
0.0843053,0,0,1,4,1,3,84
0.0947719,0,0,1,4,1,3,84
0.103855,0,0,1,4,1,3,84
0.0872473,0,0,1,4,1,3,84
0.0958487,0,0,1,4,1,3,84
0.0936812,0,0,1,4,1,3,84
0.126447,0,0.05,1,4,1,3,84
0.0951793,0,0,1,4,1,3,84
0.155699,0,0.13,1,4,1,3,84
0.104489,0,0,1,4,1,3,84
0.0790347,0,0,1,4,1,3,84
0.0891999,0,0,2,4,1,3,84
0.113543,0,0.05,2,4,1,3,84
0.0981912,0,0,2,4,1,3,84
0.0765428,1.67,0,2,4,1,3,84
0.0924597,0,0,2,4,1,3,84
0.103124,0,0,2,4,1,3,84
0.0951905,0,0,2,4,1,3,84
0.0914268,0,0,2,4,1,3,84
0.081824,0,0,2,4,1,3,84
0.0915853,0,0,2,4,1,3,84
0.079239,0,0,2,4,1,3,84
0.0780143,0,0,2,4,1,3,84
0.131217,0,0.05,2,4,1,3,84
0.0749062,0,0,2,4,1,3,84
0.0867837,0,0,2,4,1,3,84
0.107458,0,0.03,2,1,1,3,84
0.114006,0,0,2,1,1,3,84
0.094803,0,0,2,1,1,3,84
0.0871305,0,0,2,1,1,3,84
0.105696,0,0.03,2,1,1,3,84
0.0896222,0,0,2,1,1,3,84
0.0844057,0,0,2,1,1,3,84
0.0860755,0,0,2,1,1,3,84
0.0911437,0,0.02,2,1,1,3,84
0.0973517,0,0,2,1,1,3,84
0.0859298,0,0,2,1,1,3,84
0.0781728,0,0,3,1,1,3,84
0.0828332,0,0,3,1,1,3,84
0.0813292,0,0,3,1,1,3,84
0.0861947,0,0,3,1,1,3,84
0.0831045,0,0,3,1,1,3,84
0.0823868,0,0,3,1,1,3,84
0.137488,0,0,3,1,1,3,84
0.0994133,0,0.02,3,1,1,3,84
0.0744743,0,0,3,1,1,3,84
0.0817438,3.33,0.02,3,1,1,3,84
0.078386,0,0,3,1,1,3,84
0.102436,0,0,3,1,1,3,84
0.098339,0,0.08,3,1,1,3,84
0.0863682,0,0,3,2,1,3,84
0.0838485,0,0,3,2,1,3,84
0.0836123,0,0,3,2,1,3,84
0.0753138,0,0,3,2,1,3,84
0.089279,0,0.02,3,2,1,3,84
0.0779397,0,0,3,2,1,3,84
0.079032,0,0,3,2,1,3,84
0.0871292,0,0,3,2,1,3,84
0.0793477,0,0,3,2,1,3,84
0.0772192,3.33,0,3,2,1,3,84
0.0814697,0,0,3,2,1,3,84
0.0782002,0,0,3,2,1,3,84
0.0815353,3.33,0,3,2,1,3,84
0.0992798,0,0.08,3,2,1,3,84
0.0789205,0,0,3,2,1,3,84
0.0765815,0,0,3,2,1,3,84
0.0749227,0,0,3,2,1,3,84
0.0768885,0,0,3,2,1,3,84
0.0836792,0,0,3,2,1,3,84
0.0824537,0,0,3,2,1,3,84
0.0839525,0,0,3,2,1,3,84
0.117713,0,0.1,3,2,1,3,84
0.0768708,0,0,3,2,1,3,84
0.0812785,0,0,3,2,1,3,84
0.0765298,1.67,0,3,2,1,3,84
0.0839047,0,0,3,2,1,3,84
0.0839528,0,0,3,2,1,3,84
0.079619,0,0,3,2,1,3,84
0.0877443,0,0,3,2,1,3,84
0.083838,0,0,3,2,1,3,84
0.07589,0,0,3,2,1,3,84
0.077252,0,0,3,2,1,3,84
0.0876083,0,0,3,2,1,3,84
0.0834473,0,0,3,2,1,3,84
0.0857813,0,0,3,2,1,3,84
0.0896632,0,0,3,2,1,3,84
0.0837875,0,0,3,2,1,3,84
0.138378,0,0.03,3,2,1,3,84
0.0874325,0,0,3,2,1,3,84
0.0858375,0,0,2,2,1,3,84
0.0810037,0,0,2,2,1,3,84
0.107458,0,0,2,2,1,3,84
0.172843,0,0.57,2,2,1,3,84
0.191695,0,0.98,2,2,1,3,84
0.106214,0,0.05,2,2,1,3,84
0.100236,0,0.03,2,2,1,3,84
0.0957998,0,0,2,2,1,3,84
0.0951092,0,0,2,2,1,3,84
0.0822802,0,0,2,2,1,3,84
0.106816,0,0,2,2,1,3,84
0.0740322,0,0,2,2,1,3,84
0.0789988,0,0,2,2,1,3,84
0.0724122,0,0,2,2,1,3,84
0.086236,0,0,2,2,1,3,84
0.0757825,0,0,2,2,1,3,84
0.075791,0,0,2,2,1,3,84
0.0766395,0,0,2,2,1,3,84
0.0941325,0,0.05,2,2,1,3,84
0.116901,0,0.13,2,2,1,3,84
0.0814887,0,0,2,2,1,3,84
0.16453,0,0.3,2,2,1,3,84
0.089671,3.33,0.05,2,2,1,3,84
0.0785292,5,0,2,2,1,3,84
0.079895,0,0,2,2,1,3,84
0.0795388,8.33,0,2,2,1,3,84
0.101687,0,0,1,2,1,3,84
0.0764518,10,0,1,2,1,3,84
0.101343,0,0,1,2,1,3,84
0.0920375,11.67,0,1,2,1,3,84
0.0915435,0,0,1,2,1,3,84
0.0962962,1.67,0,1,2,1,3,84
0.081079,5,0,1,2,1,3,84
0.0735173,1.67,0,1,2,1,3,84
0.122454,1.67,0.03,1,2,1,3,84
0.126482,1.67,0.12,1,2,1,3,84
0.118297,0,0.13,1,2,1,3,84
0.0990728,5,0,1,2,1,3,84
0.103471,0,0,1,2,1,3,84
0.0781548,0,0,1,2,1,3,84
0.0960933,0,0.07,1,2,1,3,84
0.0960728,0,0.07,1,2,1,3,84
0.0803142,0,0,1,2,1,3,84
0.112106,0,0.05,1,2,1,3,84
0.145809,3.33,0.17,1,2,1,3,84
0.0763962,1.67,0,1,2,1,3,84
0.0809073,1.67,0,1,2,1,3,84
0.082113,0,0,1,2,1,3,84
0.0731043,0,0,1,2,1,3,84
0.0781525,6.67,0,1,2,1,3,84
0.0949543,0,0,1,2,1,3,84
0.0871467,8.33,0,1,2,1,3,84
0.084465,1.67,0,1,2,1,3,84
0.079703,1.67,0,1,2,1,3,84
0.142872,0,0.1,1,2,1,3,84
0.126629,0,0.07,1,2,1,3,84
0.157766,6.67,0.12,1,2,1,3,84
0.261109,0,0.35,1,2,1,3,84
0.103167,1.67,0,1,2,1,3,84
0.13402,0,0,1,2,1,3,84
0.131169,0,0,1,2,1,3,84
0.113812,0,0,1,2,1,3,84
0.345584,0,0.72,1,2,1,3,84
0.258731,0,0.5,1,2,1,3,84
0.230992,0,0.4,1,2,1,3,84
0.180092,0,0.27,1,2,1,3,84
0.12161,0,0,1,2,1,3,84
0.091654,0,0,1,2,1,3,84
0.150988,0,0,1,2,1,3,84
0.134506,0,0,1,2,1,3,84
0.220831,0,0.38,1,2,1,3,84
0.110703,0,0,1,2,1,3,84
0.140167,0,0,1,2,1,3,84
0.165783,0,0.2,1,2,1,3,84
0.117968,0,0.02,1,2,1,3,84
0.175545,0,0.92,1,2,1,3,84
0.16924,0,0.67,1,2,1,3,84
0.148278,0,0.62,1,2,1,3,84
0.157636,0,0.93,2,2,1,3,84
0.120897,0,0,2,2,1,3,84
0.117786,0,0,2,2,1,3,84
0.186481,0,0.78,2,2,1,3,84
0.0842275,0,0,2,2,1,3,84
0.071299,0,0,2,2,1,3,84
0.0792752,5,0,2,2,1,3,84
0.0816337,0,0,2,2,1,3,84
0.0885158,0,0,2,2,1,3,84
0.0928358,0,0,2,2,1,3,84
0.0757428,5,0,2,2,1,3,84
0.0852692,0,0,2,2,1,3,84
0.0876907,0,0,2,2,1,3,84
0.0779153,0,0,2,2,1,3,84
0.0877123,0,0,2,2,1,3,84
0.0800847,0,0,2,2,1,3,84
0.0836732,0,0,2,2,1,3,84
0.0795108,0,0,2,2,1,3,84
0.0793043,0,0,2,2,1,3,84
0.0882035,5,0,2,2,1,3,84
0.0781728,0,0,2,2,1,3,84
0.0766258,1.67,0,2,2,1,3,84
0.0739635,0,0,2,2,1,3,84
0.0945145,0,0,2,2,1,3,84
0.145016,0,0.03,2,2,1,3,84
0.149075,0,0.15,2,2,1,3,84
0.106753,0,0.05,3,2,1,3,84
0.0817005,0,0,3,2,1,3,84
0.0793632,0,0,3,2,1,3,84
0.0637957,30,0,3,2,1,3,84
0.085168,0,0,3,2,1,3,84
0.0835122,0,0,3,2,1,3,84
0.104866,0,0,3,2,1,3,84
0.08589,0,0,3,2,1,3,84
0.0296507,100,0,3,2,1,3,84
0.0843358,1.67,0.03,3,2,1,3,84
0.0303892,100,0,3,2,1,3,84
0.0789199,0,0,3,2,1,3,84
0.0869668,0,0,3,2,1,3,84
0.0864522,0,0,3,2,1,3,84
0.0854145,0,0,3,2,1,3,84
0.0310284,98.33,0,3,2,1,3,84
0.085851,21.67,0.07,3,3,1,3,84
0.0915303,1.67,0,3,3,1,3,84
0.0769682,5,0,3,3,1,3,84
0.0287796,100,0,3,3,1,3,84
0.0925458,3.33,0.03,3,3,1,3,84
0.0816322,0,0,3,3,1,3,84
0.0811487,0,0,3,3,1,3,84
0.0793847,0,0,3,3,1,3,84
0.0810595,0,0,3,3,1,3,84
0.0962173,0,0.05,3,3,1,3,84
0.0284286,100,0,3,3,1,3,84
0.0529097,56.67,0,3,3,1,3,84
0.0769893,75,0.1,3,3,1,3,84
0.065796,71.67,0.07,3,3,1,3,84
0.0846285,0,0,3,3,1,3,84
0.0798815,0,0,3,3,1,3,84
0.0855905,0,0,3,3,1,3,84
0.073093,0,0,3,3,1,3,84
0.079371,0,0,3,3,1,3,84
0.0706277,1.67,0,3,3,1,3,84
0.0953068,3.33,0.08,3,3,1,3,84
0.077172,0,0,3,3,1,3,84
0.0913645,0,0,3,3,1,3,84
0.0727535,0,0,3,3,1,3,84
0.0799933,1.67,0,3,4,1,3,84
0.181674,0,0.78,3,4,1,3,84
0.127534,0,0.05,3,4,1,3,84
0.502668,0,0.43,3,4,1,3,84
0.0899777,0,0,3,4,1,3,84
0.108721,0,0,3,4,1,3,84
0.133253,0,0,3,4,1,3,84
0.0958272,0,0,3,4,1,3,84
0.126461,0,0.12,3,4,1,3,84
0.0839963,0,0,3,4,1,3,84
0.0871167,0,0,3,4,1,3,84
0.114469,0,0,3,4,1,3,84
0.122842,0,0,2,4,1,3,84
0.1386,0,0,2,4,1,3,84
0.0938868,0,0,2,4,1,3,84
0.125326,0,0,2,4,1,3,84
0.112538,0,0,2,4,1,3,84
0.111702,0,0,2,4,1,3,84
0.113419,0,0,2,4,1,3,84
0.111507,0,0,2,4,1,3,84
0.118486,0,0,2,4,1,3,84
0.10585,0,0,2,4,1,3,84
0.163574,0,0.08,2,4,1,3,84
0.111202,0,0,2,4,1,3,84
0.125486,0,0,2,4,1,3,84
0.144853,0,0.07,2,4,1,3,84
0.116914,0,0,2,4,1,3,84
0.175765,0,0.22,2,4,1,3,84
0.156556,0,0.37,2,4,1,3,84
0.147199,0,0.13,2,4,1,3,84
0.119179,0,0.03,2,4,1,3,84
0.139045,0,0.12,2,4,1,3,84
0.125014,0,0.05,2,4,1,3,84
0.110453,0,0,2,4,1,3,84
0.110905,0,0,2,4,1,3,84
0.142285,0,0.1,2,4,1,3,84
0.169789,0,0.18,2,4,1,3,84
0.133008,0,0.03,2,4,1,3,84
0.141368,0,0.08,1,4,1,3,84
0.135149,0,0,1,4,1,3,84
0.134132,0,0,1,4,1,3,84
0.128655,0,0,1,4,1,3,84
0.140253,0,0.05,1,4,1,3,84
0.205409,0,0.23,1,4,1,3,84
0.113749,0,0.03,1,4,1,3,84
0.098517,0,0,1,4,1,3,84
0.120613,0,0,1,4,1,3,84
0.102829,0,0,1,4,1,3,84
0.124103,0,0.08,1,4,1,3,84
0.121135,0,0.05,1,4,1,3,84
0.0892007,0,0,1,4,1,3,84
0.0911755,0,0,1,4,1,3,84
0.09703,0,0,1,4,1,3,84
0.090351,0,0,1,4,1,3,84
0.0974565,0,0,1,4,1,3,84
0.094044,0,0,1,4,1,3,84
0.0934379,0,0,1,4,1,3,84
0.106062,0,0,1,4,1,3,84
0.114265,3.33,0.1,1,4,1,3,84
0.118874,0,0,1,4,1,3,84
0.0822732,0,0,1,4,1,3,84
0.0814233,0,0,1,4,1,3,84
0.0843857,3.33,0,1,4,1,3,84
0.0810115,1.67,0,1,4,1,3,84
0.0932335,0,0,1,4,1,3,84
0.111917,0,0,1,4,1,3,84
0.0933938,0,0,1,4,1,3,84
0.0882345,0,0,1,4,1,3,84
0.103777,0,0,1,4,1,3,84
0.107375,0,0,1,4,1,3,84
0.101842,0,0,1,4,1,3,84
0.101642,0,0.02,1,4,1,3,84
0.094841,0,0,1,4,1,3,84
0.0891252,0,0,1,4,1,3,84
0.0981365,0,0,1,4,1,3,84
0.0874747,0,0,1,4,1,3,84
0.0937365,0,0,1,4,1,3,84
0.0804552,0,0,1,4,1,3,84
0.098735,0,0,1,4,1,3,84
0.104443,0,0,1,4,1,3,84
0.108259,0,0,1,4,1,3,84
0.248041,0,0.53,1,4,1,3,84
0.0990638,0,0,1,4,1,3,84
0.0751312,0,0,1,4,1,3,84
0.0821492,0,0,1,4,1,3,84
0.080023,0,0,1,4,1,3,84
0.0978433,0,0,1,4,1,3,84
0.0868132,0,0,1,4,1,3,84
0.0818212,0,0,1,4,1,3,84
0.0802408,0,0,1,4,1,3,84
0.0877504,0,0,2,4,1,3,84
0.0898372,0,0,2,4,1,3,84
0.0887742,0,0,2,4,1,3,84
0.0873218,0,0,2,1,1,3,84
0.104041,0,0,2,1,1,3,84
0.0925398,0,0,2,1,1,3,84
0.0818818,0,0,2,1,1,3,84
0.108156,0,0.1,2,1,1,3,84
0.0866692,0,0,2,1,1,3,84
0.0849232,0,0,2,1,1,3,84
0.0865343,0,0,2,1,1,3,84
0.0834707,0,0,2,1,1,3,84
0.11687,0,0,2,1,1,3,84
0.087629,0,0,2,1,1,3,84
0.0855397,0,0,2,1,1,3,84
0.0891962,0,0,2,1,1,3,84
0.0910238,0,0,2,1,1,3,84
0.0843168,0,0,2,1,1,3,84
0.0919883,0,0,2,1,1,3,84
0.083718,0,0,2,1,1,3,84
0.0960813,0,0,2,1,1,3,84
0.0868995,0,0,2,1,1,3,84
0.0891983,0,0,2,1,1,3,84
0.0843018,0,0,2,1,1,3,84
0.0864747,0,0,2,1,1,3,84
0.0970577,0,0.03,2,1,1,3,84
0.101743,0,0,3,1,1,3,84
0.0945743,0,0,3,2,1,3,84
0.0826635,0,0,3,2,1,3,84
0.085123,0,0,3,2,1,3,84
0.0895612,0,0,3,2,1,3,84
0.0870273,0,0,3,2,1,3,84
0.0799238,0,0,3,2,1,3,84
0.0896145,0,0,3,2,1,3,84
0.100808,0,0.07,3,2,1,3,84
0.0779278,0,0,3,2,1,3,84
0.0832767,0,0,3,2,1,3,84
0.0914095,0,0,3,2,1,3,84
0.100409,0,0,3,2,1,3,84
